,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
486,0780297005,780297,Charlotte bralette laguna opt2,306,Bra,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bralette in lace with padded cups that shape the bust and provide good support. Wide lace-covered shoulder straps and a wide lace trim at the hem. No fasteners."
487,0781548002,781548,Remy Padded,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Knee-length, padded coat in woven fabric with a lined hood with an elasticated drawstring, and a zip and wind flap with concealed press-studs down the front. Fleece-lined handwarmer pockets, one inner pocket and large, fleece-lined patch front pockets with a flap and concealed press-studs. Ribbed cuffs and an elastic drawstring at the hem. Lined. The jacket is made partly from recycled polyester."
488,0781758029,781758,FRAME Easy Care TVP,259,Shirt,Garment Upper body,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in woven fabric with an easy-iron finish. Turn-down collar, classic front and darts and a yoke at the back. Long sleeves, narrow cuffs with adjustable buttoning, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
489,0782874002,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
490,0782874003,782874,Blake,258,Blouse,Garment Upper body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in a softly draping weave with a high, gently draped collar, an opening with covered buttons at the back of the neck, long sleeves and narrow cuffs with covered buttons."
491,0783335017,783335,Isak graphic tee.,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Running top in fast-drying functional fabric with short raglan sleeves and reflective details. Slightly longer and rounded at the back.
492,0783346018,783346,Primo slacks,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.
493,0783346032,783346,Primo slacks,272,Trousers,Garment Lower body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.
494,0784001006,784001,Rocky!,258,Blouse,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in woven fabric with a V-neck, grosgrain button band with concealed buttons, and a gently rounded hem."
495,0784926001,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves."
496,0785034008,785034,Birdie LL PJ (J),297,Pyjama set,Nightwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in supersoft jersey. Top with a V-neck, dropped shoulders, long sleeves and rounded hem. Bottoms with an elasticated waist and tapered legs."
497,0786197002,786197,Coco skirt,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, A-line skirt in a sturdy, textured weave with a high waist and concealed zip at the back. Satin inner skirt."
498,0786304009,786304,Sebi(1),252,Sweater,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem."
499,0786347001,786347,Katie,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Straight-cut dress in ribbed jersey with a turtle neck and long sleeves.
500,0787656001,787656,Flirty Sealine earringpk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal earrings in various sizes and designs, two pairs with resin pendants. Length from approx. 2.7 cm to 5.5 cm."
501,0788463001,788463,Dexter fancy tank top,253,Vest top,Garment Upper body,1010010,Melange,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a deep V-neck at the back with crossover straps.
502,0789667001,789667,Cher loafer,144,Flat shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Loafers in imitation patent leather with a strap and tassels at the front. Satin linings, imitation leather insoles and smooth soles. Heel 2.5 cm."
503,0790167001,790167,Zimmelie Tunic,258,Blouse,Garment Upper body,1010021,Lace,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Tunic in airy chiffon with an opening and covered button at the back of the neck, long batwing sleeves with a drawstring at the cuffs, and a seam at the waist with a drawstring at the sides. Partly lined."
504,0790368006,790368,Pantha PU leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,Leggings in stretch fabric. High waist with concealed elastication and legs with sewn-in creases at the front and raw-edge hems.
505,0790635001,790635,Renate,275,Skirt,Garment Lower body,1010004,Check,43,Dark Red,4,Dark,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, pattern-weave skirt with a high waist, detachable belt, concealed zip in one side and a sewn-in wrapover. Lined."
506,0791587001,791587,Speedy tee (C),254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
507,0793012001,793012,Georgia leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in soft jersey made from a viscose blend with a high elasticated waist and zip at the hems.
508,0793154002,793154,Simba skirt,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short skirt in a sturdier stretch weave with metal buttons down the front, a wide, detachable belt with a covered metal buckle and large flap patch pockets at the sides. Unlined."
509,0794321001,794321,SULIMA  jkt,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Outdoor jacket in woven fabric with a double-layered hood, stand up collar and zip down the front with a chin guard. Padded front and back sections, zipped side pockets, long raglan sleeves with thumbholes at the cuffs and inset side panels in sturdy jersey lined with thermal fleece. Longer and rounded at the back. Partly lined."
510,0794574001,794574,SHORTBREAD BLOUSE,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in an airy, patterned viscose weave with a V-neck, buttons down the front and 3/4-length sleeves with narrow elastication and a flounce at the cuffs."
511,0794575002,794575,Sascha pullover hoodie,308,Hoodie,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined, drawstring hood, long raglan sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
512,0794575005,794575,Sascha pullover hoodie,308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined, drawstring hood, long raglan sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
513,0794575017,794575,Sascha pullover hoodie,308,Hoodie,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined, drawstring hood, long raglan sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
514,0794768011,794768,Max cowlneck sweater,252,Sweater,Garment Upper body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft knit containing some wool with a wide, draped polo neck, dropped shoulders, ribbing at the cuffs and hem, and short slits in the sides."
515,0795675003,795675,Gabbi tank/nina/nelia,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted vest top in stretch cotton jersey.
516,0796210001,796210,Enter HW leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in superstretch twill with a high waist with concealed elastication, and slim legs with narrow hems."
517,0796322002,796322,DIV Trixie Parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long parka in woven fabric with a jersey-lined drawstring hood and a zip and wind flap with press-studs down the front. Side pockets with a press-stud, long raglan sleeves with elastication at the cuffs, and a drawstring at the waist and hem. Lined."
518,0797527001,797527,Ophelia Push Melbourne Cradle,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace and mesh with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
519,0797710001,797710,Teddy turtleneck,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs, and ribbing at the cuffs and hem."
520,0797892001,797892,ED Primo slacks,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Cigarette trousers in stretch twill with a regular waist that is elasticated at the back. Fake fly, diagonal side pockets, fake welt back pockets and ankle-length legs with creases."
521,0797892010,797892,ED Milk slaks,272,Trousers,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Cigarette trousers in stretch twill with a regular waist that is elasticated at the back. Fake fly, diagonal side pockets, fake welt back pockets and ankle-length legs with creases."
522,0797988005,797988,Furby Roll Neck TVP,252,Sweater,Garment Upper body,1010016,Solid,32,Orange,5,Bright,3,Orange,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Fitted jumper in a soft rib knit with a foldover polo neck and long sleeves.
523,0798006001,798006,DIV Denise shirt,259,Shirt,Garment Upper body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem."
524,0798050001,798050,Lova cord,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Calf-length trousers in stretch cotton corduroy with a regular waist, zip fly, jetted back pockets and slim, straight legs.."
525,0799935002,799935,Kelly dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Round-necked dress in textured jersey containing glittery threads. Buttons at the back, cap sleeves, a gathered seam at the waist and a flared skirt. Lined at the top."
526,0801076003,801076,Michelle top,253,Vest top,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Cropped, fitted top in ribbed jersey with wide shoulder straps that cross at the back."
527,0801309010,801309,Ossian,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Shorter polo-neck jumper in a rib knit containing some wool with dropped shoulders, long sleeves and roll-edges around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
528,0802485002,802485,Calvin Clean wire bra,299,Swimwear set,Swimwear,1010001,All over pattern,8,Dark Grey,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, underwired bikini top with adjustable shoulder straps and padded cups that shape the bust and provide good support. Adjustable metal fastener at the back."
529,0803757014,803757,Bradley.,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
530,0803757023,803757,Bradley.,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
531,0805000001,805000,Norway hood jacket,308,Hoodie,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
532,0805000007,805000,Norway hood jacket,308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
533,0805510007,805510,AMY TSHIRT,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Round-necked T-shirt in soft cotton jersey.
534,0805986002,805986,DIV Babe LS,254,Top,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long top in soft, ribbed jersey with a wide neckline, dropped shoulders, long sleeves, high slits in the sides and a rounded hem. Longer at the back."
